t,y,y_true,y_hat,err,sched
279,0.15077792885165148,0.13420384695302653,0.10752028473796665,0.02668356221505988,0.8571150438746158
280,0.17366497178679494,0.15077792885165148,0.10644988927297243,0.04432803957867905,0.8630085474276254
281,0.1773041926198179,0.17366497178679494,0.12703687936886413,0.04662809241793081,0.8688031442222088
282,0.18238587190053174,0.1773041926198179,0.1410657516050475,0.03623844101477039,0.8744966551474933
283,0.17399328276129447,0.18238587190053174,0.13563437077909257,0.046751501121439165,0.8800869391068675
284,0.18534159824681534,0.17399328276129447,0.15162993817962242,0.02236334458167205,0.8855718938231596
285,0.1869992924712443,0.18534159824681534,0.15158888493816508,0.03375271330865026,0.8909494566292195
286,0.18049988251346866,0.1869992924712443,0.10847988026600337,0.07851941220524093,0.896217605243602
287,0.19646401600414826,0.18049988251346866,0.1787517833948571,0.001748099118611568,0.9013743585310643
288,0.19265319564175318,0.19646401600414826,0.12495040221548019,0.07151361378866807,0.9064177772475912
289,0.19245227256990333,0.19265319564175318,0.16489937212973135,0.027753823512021825,0.9113459647696638
290,0.1675815834124628,0.19245227256990333,0.162093825463002,0.030358447106901332,0.9161570678075035
291,0.17193516778893606,0.1675815834124628,0.19902705540867827,-0.031445471996215474,0.9208492771020176
292,0.19546268146903883,0.17193516778893606,0.12617445202057415,0.04576071576836191,0.925420828105187
293,0.20167737867869406,0.19546268146903883,0.16971656847837138,0.025746112990667452,0.9298700016436425
294,0.1753818442568241,0.20167737867869406,0.1564587222658928,0.04521865641280126,0.9341951245651747
295,0.1688275901371753,0.1753818442568241,0.17865694801716753,-0.0032751037603434285,0.9383945703679364
296,0.16365584903380634,0.1688275901371753,0.15757276269471115,0.011254827442464144,0.9424667598121066
297,0.16586788657761117,0.16365584903380634,0.18580801531744956,-0.02215216628364322,0.9464101615137754
298,0.16918055928676756,0.16586788657761117,0.14452910749432352,0.021338779083287657,0.9502232925208365
299,0.1564634788560426,0.16918055928676756,0.1523891662803245,0.016791393006443056,0.9539047188706631
